# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1485       1.017116439274e-10       1.402444625123e-12      -4.399078005914e-13       0.000000000000e+00       1.231673328277e-15       4.013125145580e-16       8.872843487989e-18 
 1486       1.013113987551e-10       1.411088021933e-12      -3.583350362976e-13       0.000000000000e+00       1.228386378566e-15       3.993352614101e-16       9.446809583175e-18 
 1487       1.009064149095e-10       1.420107508363e-12      -2.779419554893e-13       0.000000000000e+00       1.225110179596e-15       3.973311478427e-16       1.001661838247e-17 
 1488       1.004968031058e-10       1.429497495395e-12      -1.987565487941e-13       0.000000000000e+00       1.221844686851e-15       3.952983354488e-16       1.058224262436e-17 
 1489       1.000826747172e-10       1.439252358061e-12      -1.208069357407e-13       0.000000000000e+00       1.218589855272e-15       3.932349763070e-16       1.114365498497e-17 
 1490       9.966414177638e-11       1.449366435380e-12      -4.412136496311e-14       0.000000000000e+00       1.215345639262e-15       3.911392129656e-16       1.170082807797e-17 
 1491       9.924131697636e-11       1.459834030295e-12       3.127178559651e-14       0.000000000000e+00       1.212111992680e-15       3.890091784271e-16       1.225373445453e-17 
 1492       9.881431367171e-11       1.470649409609e-12       1.053440084835e-13       0.000000000000e+00       1.208888868840e-15       3.868429961317e-16       1.280234660328e-17 
 1493       9.838324587973e-11       1.481806803918e-12       1.780666665272e-13       0.000000000000e+00       1.205676220512e-15       3.846387799423e-16       1.334663695025e-17 
 1494       9.794822828154e-11       1.493300407555e-12       2.494109926375e-13       0.000000000000e+00       1.202473999920e-15       3.823946341282e-16       1.388657785882e-17 
 1495       9.750937622322e-11       1.505124378517e-12       3.193480896010e-13       0.000000000000e+00       1.199282158740e-15       3.801086533497e-16       1.442214162965e-17 
 1496       9.706680571697e-11       1.517272838411e-12       3.878489298773e-13       0.000000000000e+00       1.196100648102e-15       3.777789226420e-16       1.495330050067e-17 
 1497       9.662063344224e-11       1.529739872381e-12       4.548843553953e-13       0.000000000000e+00       1.192929418583e-15       3.754035173993e-16       1.548002664696e-17 
 1498       9.617097674685e-11       1.542519529051e-12       5.204250773497e-13       0.000000000000e+00       1.189768420211e-15       3.729805033595e-16       1.600229218076e-17 
 1499       9.571795364812e-11       1.555605820461e-12       5.844416759973e-13       0.000000000000e+00       1.186617602465e-15       3.705079365880e-16       1.652006915139e-17 
 1500       9.526168283403e-11       1.568992721999e-12       6.469046004532e-13       0.000000000000e+00       1.183476914267e-15       3.679838634622e-16       1.703332954519e-17 
 1501       9.480228366437e-11       1.582674172341e-12       7.077841684872e-13       0.000000000000e+00       1.180346303989e-15       3.654063206553e-16       1.754204528549e-17 
 1502       9.433987605820e-11       1.596643766728e-12       7.670552273282e-13       0.000000000000e+00       1.177225723758e-15       3.627741011058e-16       1.804618999380e-17 
 1503       9.387458015303e-11       1.610893833654e-12       8.247111861365e-13       0.000000000000e+00       1.174115142451e-15       3.600890601157e-16       1.854574429247e-17 
 1504       9.340651664462e-11       1.625416349058e-12       8.807501197765e-13       0.000000000000e+00       1.171014532830e-15       3.573538316776e-16       1.904069055355e-17 
 1505       9.293580690140e-11       1.640203242091e-12       9.351701202531e-13       0.000000000000e+00       1.167923867234e-15       3.545710645532e-16       1.953101114229e-17 
 1506       9.246257296566e-11       1.655246395032e-12       9.879692967558e-13       0.000000000000e+00       1.164843117581e-15       3.517434222976e-16       2.001668841716e-17 
 1507       9.198693755460e-11       1.670537643211e-12       1.039145775703e-12       0.000000000000e+00       1.161772255370e-15       3.488735832848e-16       2.049770472990e-17 
 1508       9.150902406152e-11       1.686068774929e-12       1.088697700786e-12       0.000000000000e+00       1.158711251674e-15       3.459642407322e-16       2.097404242553e-17 
 1509       9.102895655692e-11       1.701831531374e-12       1.136623233012e-12       0.000000000000e+00       1.155660077144e-15       3.430181027257e-16       2.144568384244e-17 
 1510       9.054685978966e-11       1.717817606549e-12       1.182920550750e-12       0.000000000000e+00       1.152618702006e-15       3.400378922448e-16       2.191261131238e-17 
 1511       9.006285918803e-11       1.734018647183e-12       1.227587849775e-12       0.000000000000e+00       1.149587096060e-15       3.370263471871e-16       2.237480716054e-17 
 1512       8.957708086095e-11       1.750426252659e-12       1.270623343310e-12       0.000000000000e+00       1.146565228681e-15       3.339862203937e-16       2.283225370558e-17 
 1513       8.908965159906e-11       1.767031974928e-12       1.312025262071e-12       0.000000000000e+00       1.143553068815e-15       3.309202796737e-16       2.328493325963e-17 
 1514       8.860069887587e-11       1.783827318432e-12       1.351791854312e-12       0.000000000000e+00       1.140550584981e-15       3.278313078297e-16       2.373282812841e-17 
 1515       8.811035084885e-11       1.800803740027e-12       1.389921385868e-12       0.000000000000e+00       1.137557745269e-15       3.247221026819e-16       2.417592061121e-17 
 1516       8.761873636060e-11       1.817952648895e-12       1.426412140201e-12       0.000000000000e+00       1.134574517339e-15       3.215954770938e-16       2.461419300094e-17 
 1517       8.712598493999e-11       1.835265406473e-12       1.461262418440e-12       0.000000000000e+00       1.131600868419e-15       3.184542589967e-16       2.504762758417e-17 
 1518       8.663222680324e-11       1.852733326366e-12       1.494470539430e-12       0.000000000000e+00       1.128636765307e-15       3.153012914149e-16       2.547620664121e-17 
 1519       8.613759285509e-11       1.870347674272e-12       1.526034839772e-12       0.000000000000e+00       1.125682174367e-15       3.121394324903e-16       2.589991244609e-17 
 1520       8.564221468991e-11       1.888099667901e-12       1.555953673871e-12       0.000000000000e+00       1.122737061532e-15       3.089715555076e-16       2.631872726664e-17 
 1521       8.514622459284e-11       1.905980476892e-12       1.584225413976e-12       0.000000000000e+00       1.119801392297e-15       3.058005489191e-16       2.673263336453e-17 
 1522       8.464975554092e-11       1.923981222737e-12       1.610848450227e-12       0.000000000000e+00       1.116875131725e-15       3.026293163697e-16       2.714161299527e-17 
 1523       8.415294120421e-11       1.942092978700e-12       1.635821190699e-12       0.000000000000e+00       1.113958244440e-15       2.994607767218e-16       2.754564840832e-17 
 1524       8.365591594694e-11       1.960306769734e-12       1.659142061443e-12       0.000000000000e+00       1.111050694632e-15       2.962978640802e-16       2.794472184706e-17 
 1525       8.315881482860e-11       1.978613572406e-12       1.680809506534e-12       0.000000000000e+00       1.108152446051e-15       2.931435278171e-16       2.833881554888e-17 
 1526       8.266177360514e-11       1.997004314816e-12       1.700821988113e-12       0.000000000000e+00       1.105263462009e-15       2.900007325967e-16       2.872791174519e-17 
 1527       8.216492873000e-11       2.015469876512e-12       1.719177986432e-12       0.000000000000e+00       1.102383705379e-15       2.868724584009e-16       2.911199266150e-17 
 1528       8.166841735535e-11       2.034001088417e-12       1.735875999897e-12       0.000000000000e+00       1.099513138591e-15       2.837617005533e-16       2.949104051741e-17 
 1529       8.117237733312e-11       2.052588732746e-12       1.750914545113e-12       0.000000000000e+00       1.096651723636e-15       2.806714697448e-16       2.986503752667e-17 
 1530       8.067694721620e-11       2.071223542925e-12       1.764292156928e-12       0.000000000000e+00       1.093799422061e-15       2.776047920581e-16       3.023396589724e-17 
 1531       8.018226625954e-11       2.089896203513e-12       1.776007388476e-12       0.000000000000e+00       1.090956194973e-15       2.745647089931e-16       3.059780783132e-17 
 1532       7.968847442130e-11       2.108597350120e-12       1.786058811223e-12       0.000000000000e+00       1.088122003030e-15       2.715542774914e-16       3.095654552537e-17 
 1533       7.919571236393e-11       2.127317569331e-12       1.794445015009e-12       0.000000000000e+00       1.085296806448e-15       2.685765699612e-16       3.131016117017e-17 
 1534       7.870412145536e-11       2.146047398622e-12       1.801164608094e-12       0.000000000000e+00       1.082480564998e-15       2.656346743026e-16       3.165863695088e-17 
 1535       7.821384377010e-11       2.164777326281e-12       1.806216217201e-12       0.000000000000e+00       1.079673238001e-15       2.627316939323e-16       3.200195504702e-17 
 1536       7.772502209038e-11       2.183497791330e-12       1.809598487561e-12       0.000000000000e+00       1.076874784333e-15       2.598707478087e-16       3.234009763259e-17 
 1537       7.723779990726e-11       2.202199183443e-12       1.811310082956e-12       0.000000000000e+00       1.074085162421e-15       2.570549704564e-16       3.267304687603e-17 
 1538       7.675232142178e-11       2.220871842868e-12       1.811349685762e-12       0.000000000000e+00       1.071304330243e-15       2.542875119915e-16       3.300078494034e-17 
 1539       7.626873154608e-11       2.239506060345e-12       1.809715996996e-12       0.000000000000e+00       1.068532245324e-15       2.515715381467e-16       3.332329398303e-17 
 1540       7.578717590454e-11       2.258092077027e-12       1.806407736360e-12       0.000000000000e+00       1.065768864740e-15       2.489102302956e-16       3.364055615627e-17 
 1541       7.530778924556e-11       2.276620659901e-12       1.801426990065e-12       0.000000000000e+00       1.063014148618e-15       2.463059076771e-16       3.395255711401e-17 
 1542       7.483066055424e-11       2.295084834175e-12       1.794789288988e-12       0.000000000000e+00       1.060268070676e-15       2.437573849021e-16       3.425929657008e-17 
 1543       7.435586761079e-11       2.313478167178e-12       1.786513626271e-12       0.000000000000e+00       1.057530607778e-15       2.412625894128e-16       3.456077784042e-17 
 1544       7.388348855038e-11       2.331794194296e-12       1.776619118431e-12       0.000000000000e+00       1.054801736448e-15       2.388194369879e-16       3.485700434526e-17 
 1545       7.341360186363e-11       2.350026418928e-12       1.765125005575e-12       0.000000000000e+00       1.052081432859e-15       2.364258317236e-16       3.514797960926e-17 
 1546       7.294628639723e-11       2.368168312427e-12       1.752050651611e-12       0.000000000000e+00       1.049369672839e-15       2.340796660135e-16       3.543370726179e-17 
 1547       7.248162135440e-11       2.386213314058e-12       1.737415544460e-12       0.000000000000e+00       1.046666431869e-15       2.317788205302e-16       3.571419103715e-17 
 1548       7.201968629552e-11       2.404154830940e-12       1.721239296275e-12       0.000000000000e+00       1.043971685081e-15       2.295211642048e-16       3.598943477472e-17 
 1549       7.156056113861e-11       2.421986237998e-12       1.703541643646e-12       0.000000000000e+00       1.041285407258e-15       2.273045542084e-16       3.625944241927e-17 
 1550       7.110432615990e-11       2.439700877915e-12       1.684342447822e-12       0.000000000000e+00       1.038607572834e-15       2.251268359322e-16       3.652421802109e-17 
 1551       7.065106199438e-11       2.457292061074e-12       1.663661694917e-12       0.000000000000e+00       1.035938155891e-15       2.229858429682e-16       3.678376573629e-17 
 1552       7.020084963633e-11       2.474753065514e-12       1.641519496125e-12       0.000000000000e+00       1.033277130162e-15       2.208793970900e-16       3.703808982695e-17 
 1553       6.975377043989e-11       2.492077136877e-12       1.617936087935e-12       0.000000000000e+00       1.030624469027e-15       2.188053082330e-16       3.728719466137e-17 
 1554       6.930990611956e-11       2.509257488355e-12       1.592931832345e-12       0.000000000000e+00       1.027980145513e-15       2.167613744754e-16       3.753108471428e-17 
 1555       6.886933875079e-11       2.526287300642e-12       1.566527217069e-12       0.000000000000e+00       1.025344132296e-15       2.147453820186e-16       3.776976456707e-17 
 1556       6.843215077050e-11       2.543159721882e-12       1.538742855758e-12       0.000000000000e+00       1.022716401695e-15       2.127551051678e-16       3.800323890799e-17 
 1557       6.799842497762e-11       2.559867867617e-12       1.509599488208e-12       0.000000000000e+00       1.020096925677e-15       2.107883063126e-16       3.823151253237e-17 
 1558       6.756824453365e-11       2.576404820739e-12       1.479117980575e-12       0.000000000000e+00       1.017485675852e-15       2.088427359077e-16       3.845459034285e-17 
 1559       6.714169296322e-11       2.592763631437e-12       1.447319325588e-12       0.000000000000e+00       1.014882623474e-15       2.069161324535e-16       3.867247734961e-17 
 1560       6.671885415459e-11       2.608937317146e-12       1.414224642761e-12       0.000000000000e+00       1.012287739441e-15       2.050062224764e-16       3.888517867052e-17 
 1561       6.629981236022e-11       2.624918862497e-12       1.379855178609e-12       0.000000000000e+00       1.009700994293e-15       2.031107205097e-16       3.909269953146e-17 
 1562       6.588465219733e-11       2.640701219267e-12       1.344232306857e-12       0.000000000000e+00       1.007122358212e-15       2.012273290744e-16       3.929504526644e-17 
 1563       6.547345864839e-11       2.656277306325e-12       1.307377528658e-12       0.000000000000e+00       1.004551801022e-15       1.993537386591e-16       3.949222131789e-17 
 1564       6.506631706175e-11       2.671640009587e-12       1.269312472801e-12       0.000000000000e+00       1.001989292185e-15       1.974876277013e-16       3.968423323684e-17 
 1565       6.466331315211e-11       2.686782181957e-12       1.230058895930e-12       0.000000000000e+00       9.994348008049e-16       1.956266625677e-16       3.987108668315e-17 
 1566       6.426453300108e-11       2.701696643284e-12       1.189638682750e-12       0.000000000000e+00       9.968882956236e-16       1.937684975347e-16       4.005278742571e-17 
 1567       6.387006305776e-11       2.716376180305e-12       1.148073846248e-12       0.000000000000e+00       9.943497450214e-16       1.919107747691e-16       4.022934134268e-17 
 1568       6.347999013925e-11       2.730813546600e-12       1.105386527898e-12       0.000000000000e+00       9.918191170161e-16       1.900511243090e-16       4.040075442172e-17 
 1569       6.309440143120e-11       2.745001462535e-12       1.061598997883e-12       0.000000000000e+00       9.892963792624e-16       1.881871640437e-16       4.056703276016e-17 
 1570       6.271338448836e-11       2.758932615216e-12       1.016733655300e-12       0.000000000000e+00       9.867814990510e-16       1.863164996951e-16       4.072818256527e-17 
 1571       6.233702723514e-11       2.772599658437e-12       9.708130283788e-13       0.000000000000e+00       9.842744433081e-16       1.844367247978e-16       4.088421015441e-17 
 1572       6.196541796611e-11       2.785995212627e-12       9.238597746915e-13       0.000000000000e+00       9.817751785947e-16       1.825454206796e-16       4.103512195535e-17 
 1573       6.159864534660e-11       2.799111864800e-12       8.758966813682e-13       0.000000000000e+00       9.792836711055e-16       1.806401564426e-16       4.118092450639e-17 
 1574       6.123679841320e-11       2.811942168508e-12       8.269466653089e-13       0.000000000000e+00       9.767998866688e-16       1.787184889433e-16       4.132162445661e-17 
 1575       6.087996657432e-11       2.824478643785e-12       7.770327733969e-13       0.000000000000e+00       9.743237907452e-16       1.767779627736e-16       4.145722856613e-17 
 1576       6.052823961075e-11       2.836713777096e-12       7.261781827119e-13       0.000000000000e+00       9.718553484273e-16       1.748161102411e-16       4.158774370626e-17 
 1577       6.018170767619e-11       2.848640021293e-12       6.744062007435e-13       0.000000000000e+00       9.693945244388e-16       1.728304513498e-16       4.171317685976e-17 
 1578       5.984046129778e-11       2.860249795556e-12       6.217402656037e-13       0.000000000000e+00       9.669412831338e-16       1.708184937807e-16       4.183353512104e-17 
 1579       5.950459137667e-11       2.871535485347e-12       5.682039462407e-13       0.000000000000e+00       9.644955884963e-16       1.687777328725e-16       4.194882569640e-17 
 1580       5.917417412085e-11       2.882490471415e-12       5.138213645616e-13       0.000000000000e+00       9.620574070140e-16       1.667063232722e-16       4.205905824165e-17 
 1581       5.884922568997e-11       2.893112227342e-12       4.586184656479e-13       0.000000000000e+00       9.596267163325e-16       1.646051007279e-16       4.216425189830e-17 
 1582       5.852974713165e-11       2.903399250576e-12       4.026217597251e-13       0.000000000000e+00       9.572034966798e-16       1.624755789765e-16       4.226442832295e-17 
 1583       5.821573941094e-11       2.913350035974e-12       3.458579015528e-13       0.000000000000e+00       9.547877279986e-16       1.603192797851e-16       4.235960935613e-17 
 1584       5.790720341012e-11       2.922963075800e-12       2.883536906587e-13       0.000000000000e+00       9.523793899452e-16       1.581377329643e-16       4.244981702262e-17 
 1585       5.760413992852e-11       2.932236859725e-12       2.301360715719e-13       0.000000000000e+00       9.499784618893e-16       1.559324763805e-16       4.253507353173e-17 
 1586       5.730654968236e-11       2.941169874824e-12       1.712321340559e-13       0.000000000000e+00       9.475849229134e-16       1.537050559692e-16       4.261540127772e-17 
 1587       5.701443330452e-11       2.949760605574e-12       1.116691133425e-13       0.000000000000e+00       9.451987518120e-16       1.514570257477e-16       4.269082284007e-17 
 1588       5.672779134443e-11       2.958007533858e-12       5.147439036516e-14       0.000000000000e+00       9.428199270911e-16       1.491899478280e-16       4.276136098380e-17 
 1589       5.644662426783e-11       2.965909138956e-12      -9.324508007905e-15       0.000000000000e+00       9.404484269678e-16       1.469053924294e-16       4.282703865985e-17 
 1590       5.617093245663e-11       2.973463897547e-12      -7.069990873995e-14       0.000000000000e+00       9.380842293697e-16       1.446049378919e-16       4.288787900537e-17 
 1591       5.590071620871e-11       2.980670283711e-12      -1.326239923924e-13       0.000000000000e+00       9.357273119339e-16       1.422901706887e-16       4.294390534408e-17 
 1592       5.563597573777e-11       2.987526768920e-12      -1.950687928916e-13       0.000000000000e+00       9.333776520072e-16       1.399626854389e-16       4.299514118655e-17 
 1593       5.537671117309e-11       2.994031822045e-12      -2.580061972950e-13       0.000000000000e+00       9.310352266448e-16       1.376240849209e-16       4.304161023060e-17 
 1594       5.512292255943e-11       3.000183909347e-12      -3.214079455581e-13       0.000000000000e+00       9.287000126102e-16       1.352759800848e-16       4.308333636156e-17 
 1595       5.487460985678e-11       3.005981494482e-12      -3.852456303008e-13       0.000000000000e+00       9.263719863743e-16       1.329199900655e-16       4.312034365266e-17 
 1596       5.463177294022e-11       3.011423038494e-12      -4.494906965742e-13       0.000000000000e+00       9.240511241150e-16       1.305577421954e-16       4.315265636532e-17 
 1597       5.439441159973e-11       3.016506999819e-12      -5.141144416269e-13       0.000000000000e+00       9.217374017168e-16       1.281908720175e-16       4.318029894948e-17 
 1598       5.416252554003e-11       3.021231834278e-12      -5.790880146718e-13       0.000000000000e+00       9.194307947699e-16       1.258210232981e-16       4.320329604398e-17 
 1599       5.393611438036e-11       3.025595995080e-12      -6.443824166527e-13       0.000000000000e+00       9.171312785696e-16       1.234498480394e-16       4.322167247680e-17 
 1600       5.371517765432e-11       3.029597932820e-12      -7.099685000105e-13       0.000000000000e+00       9.148388281163e-16       1.210790064931e-16       4.323545326550e-17 
 1601       5.349971480973e-11       3.033236095475e-12      -7.758169684504e-13       0.000000000000e+00       9.125534181141e-16       1.187101671725e-16       4.324466361745e-17 
 1602       5.328972520837e-11       3.036508928404e-12      -8.418983767078e-13       0.000000000000e+00       9.102750229709e-16       1.163450068658e-16       4.324932893022e-17 
 1603       5.308520812588e-11       3.039414874348e-12      -9.081831303155e-13       0.000000000000e+00       9.080036167976e-16       1.139852106490e-16       4.324947479188e-17 
 1604       5.288616275153e-11       3.041952373426e-12      -9.746414853698e-13       0.000000000000e+00       9.057391734073e-16       1.116324718982e-16       4.324512698138e-17 
 1605       5.269258818806e-11       3.044119863137e-12      -1.041243548297e-12       0.000000000000e+00       9.034816663150e-16       1.092884923033e-16       4.323631146879e-17 
 1606       5.250448345150e-11       3.045915778356e-12      -1.107959275621e-12       0.000000000000e+00       9.012310687372e-16       1.069549818803e-16       4.322305441571e-17 
 1607       5.232184747099e-11       3.047338551331e-12      -1.174758473729e-12       0.000000000000e+00       8.989873535907e-16       1.046336589842e-16       4.320538217559e-17 
 1608       5.214467908859e-11       3.048386611686e-12      -1.241610798637e-12       0.000000000000e+00       8.967504934928e-16       1.023262503222e-16       4.318332129400e-17 
 1609       5.197297705912e-11       3.049058386417e-12      -1.308485755759e-12       0.000000000000e+00       8.945204607600e-16       1.000344909661e-16       4.315689850905e-17 
 1610       5.180674004996e-11       3.049352299891e-12      -1.375352699672e-12       0.000000000000e+00       8.922972274080e-16       9.776012436560e-17       4.312614075162e-17 
 1611       5.164596664090e-11       3.049266773842e-12      -1.442180833882e-12       0.000000000000e+00       8.900807651508e-16       9.550490236084e-17       4.309107514580e-17 
 1612       5.149065532393e-11       3.048800227377e-12      -1.508939210591e-12       0.000000000000e+00       8.878710454003e-16       9.327058519547e-17       4.305172900911e-17 
 1613       5.134080450307e-11       3.047951076966e-12      -1.575596730465e-12       0.000000000000e+00       8.856680392656e-16       9.105894152944e-17       4.300812985292e-17 
 1614       5.119641249420e-11       3.046717736445e-12      -1.642122142399e-12       0.000000000000e+00       8.834717175526e-16       8.887174845185e-17       4.296030538273e-17 
 1615       5.105747752487e-11       3.045098617014e-12      -1.708484043284e-12       0.000000000000e+00       8.812820507630e-16       8.671079149382e-17       4.290828349850e-17 
 1616       5.092399773412e-11       3.043092127236e-12      -1.774650877774e-12       0.000000000000e+00       8.790990090943e-16       8.457786464141e-17       4.285209229500e-17 
 1617       5.079597117233e-11       3.040696673035e-12      -1.840590938052e-12       0.000000000000e+00       8.769225624391e-16       8.247477034841e-17       4.279176006216e-17 
 1618       5.067339580098e-11       3.037910657694e-12      -1.906272363596e-12       0.000000000000e+00       8.747526803840e-16       8.040331954924e-17       4.272731528532e-17 
 1619       5.055625950567e-11       3.034733353203e-12      -1.971665415414e-12       0.000000000000e+00       8.725893345804e-16       7.836499647292e-17       4.265878725726e-17 
 1620       5.044451003664e-11       3.031167522917e-12      -2.036749321684e-12       0.000000000000e+00       8.704325058782e-16       7.635994974653e-17       4.258620791925e-17 
 1621       5.033808479621e-11       3.027216822593e-12      -2.101505493507e-12       0.000000000000e+00       8.682821772554e-16       7.438799220077e-17       4.250961003729e-17 
 1622       5.023692080043e-11       3.022884931231e-12      -2.165915255927e-12       0.000000000000e+00       8.661383314524e-16       7.244893523902e-17       4.242902659229e-17 
 1623       5.014095467838e-11       3.018175551113e-12      -2.229959847797e-12       0.000000000000e+00       8.640009509715e-16       7.054258883482e-17       4.234449078050e-17 
 1624       5.005012267157e-11       3.013092407843e-12      -2.293620421653e-12       0.000000000000e+00       8.618700180770e-16       6.866876152947e-17       4.225603601383e-17 
 1625       4.996436063327e-11       3.007639250383e-12      -2.356878043584e-12       0.000000000000e+00       8.597455147939e-16       6.682726042950e-17       4.216369592023e-17 
 1626       4.988360402791e-11       3.001819851091e-12      -2.419713693103e-12       0.000000000000e+00       8.576274229083e-16       6.501789120423e-17       4.206750434401e-17 
 1627       4.980778793044e-11       2.995638005763e-12      -2.482108263017e-12       0.000000000000e+00       8.555157239662e-16       6.324045808328e-17       4.196749534624e-17 
 1628       4.973684702567e-11       2.989097533669e-12      -2.544042559297e-12       0.000000000000e+00       8.534103992736e-16       6.149476385413e-17       4.186370320510e-17 
 1629       4.967071560763e-11       2.982202277590e-12      -2.605497300951e-12       0.000000000000e+00       8.513114298956e-16       5.978060985959e-17       4.175616241621e-17 
 1630       4.960932757899e-11       2.974956103859e-12      -2.666453119892e-12       0.000000000000e+00       8.492187966563e-16       5.809779599540e-17       4.164490769303e-17 
 1631       4.955261645034e-11       2.967362902400e-12      -2.726890560809e-12       0.000000000000e+00       8.471324801380e-16       5.644612070772e-17       4.152997396718e-17 
 1632       4.950051533962e-11       2.959426586763e-12      -2.786790081042e-12       0.000000000000e+00       8.450524606811e-16       5.482538099064e-17       4.141139638882e-17 
 1633       4.945295697147e-11       2.951151094167e-12      -2.846132050444e-12       0.000000000000e+00       8.429787183833e-16       5.323537238377e-17       4.128921032698e-17 
 1634       4.940987367657e-11       2.942540385533e-12      -2.904896751260e-12       0.000000000000e+00       8.409112330993e-16       5.167588896970e-17       4.116345136999e-17 
 1635       4.937119739102e-11       2.933598445528e-12      -2.963064377994e-12       0.000000000000e+00       8.388499844402e-16       5.014672337157e-17       4.103415532573e-17 
 1636       4.933685965571e-11       2.924329282600e-12      -3.020615037280e-12       0.000000000000e+00       8.367949517735e-16       4.864766675061e-17       4.090135822208e-17 
 1637       4.930679161567e-11       2.914736929017e-12      -3.077528747750e-12       0.000000000000e+00       8.347461142219e-16       4.717850880362e-17       4.076509630724e-17 
 1638       4.928092401944e-11       2.904825440906e-12      -3.133785439911e-12       0.000000000000e+00       8.327034506635e-16       4.573903776053e-17       4.062540605007e-17 
 1639       4.925918721844e-11       2.894598898292e-12      -3.189364956011e-12       0.000000000000e+00       8.306669397308e-16       4.432904038195e-17       4.048232414051e-17 
 1640       4.924151116632e-11       2.884061405136e-12      -3.244247049908e-12       0.000000000000e+00       8.286365598108e-16       4.294830195666e-17       4.033588748986e-17 
 1641       4.922782541835e-11       2.873217089372e-12      -3.298411386945e-12       0.000000000000e+00       8.266122890439e-16       4.159660629914e-17       4.018613323118e-17 
 1642       4.921805913073e-11       2.862070102947e-12      -3.351837543820e-12       0.000000000000e+00       8.245941053241e-16       4.027373574714e-17       4.003309871967e-17 
 1643       4.921214106003e-11       2.850624621859e-12      -3.404505008454e-12       0.000000000000e+00       8.225819862979e-16       3.897947115917e-17       3.987682153297e-17 
 1644       4.920999956248e-11       2.838884846197e-12      -3.456393179863e-12       0.000000000000e+00       8.205759093643e-16       3.771359191204e-17       3.971733947156e-17 
 1645       4.921156259339e-11       2.826855000177e-12      -3.507481368029e-12       0.000000000000e+00       8.185758516743e-16       3.647587589838e-17       3.955469055912e-17 
 1646       4.921675770648e-11       2.814539332181e-12      -3.557748793770e-12       0.000000000000e+00       8.165817901300e-16       3.526609952420e-17       3.938891304285e-17 
 1647       4.922551205325e-11       2.801942114796e-12      -3.607174588613e-12       0.000000000000e+00       8.145937013847e-16       3.408403770638e-17       3.922004539388e-17 
 1648       4.923775238235e-11       2.789067644854e-12      -3.655737794659e-12       0.000000000000e+00       8.126115618421e-16       3.292946387022e-17       3.904812630759e-17 
 1649       4.925340503895e-11       2.775920243468e-12      -3.703417364462e-12       0.000000000000e+00       8.106353476559e-16       3.180214994698e-17       3.887319470396e-17 
 1650       4.927239596409e-11       2.762504256070e-12      -3.750192160890e-12       0.000000000000e+00       8.086650347295e-16       3.070186637137e-17       3.869528972798e-17 
 1651       4.929465069406e-11       2.748824052452e-12      -3.796040957005e-12       0.000000000000e+00       8.067005987151e-16       2.962838207913e-17       3.851445074994e-17 
 1652       4.932009435972e-11       2.734884026804e-12      -3.840942435925e-12       0.000000000000e+00       8.047420150139e-16       2.858146450450e-17       3.833071736587e-17 
 1653       4.934865168594e-11       2.720688597751e-12      -3.884875190703e-12       0.000000000000e+00       8.027892587749e-16       2.756087957781e-17       3.814412939780e-17 
 1654       4.938024699090e-11       2.706242208392e-12      -3.927817724191e-12       0.000000000000e+00       8.008423048951e-16       2.656639172296e-17       3.795472689420e-17 
 1655       4.941480418546e-11       2.691549326339e-12      -3.969748448913e-12       0.000000000000e+00       7.989011280186e-16       2.559776385499e-17       3.776255013030e-17 
 1656       4.945224677257e-11       2.676614443754e-12      -4.010645686938e-12       0.000000000000e+00       7.969657025363e-16       2.465475737756e-17       3.756763960844e-17 
 1657       4.949249784658e-11       2.661442077389e-12      -4.050487669745e-12       0.000000000000e+00       7.950360025855e-16       2.373713218053e-17       3.737003605847e-17 
 1658       4.953547962837e-11       2.646037023184e-12      -4.089255873769e-12       0.000000000000e+00       7.931120040196e-16       2.284464569849e-17       3.716977883807e-17 
 1659       4.958111206746e-11       2.630405122429e-12      -4.126945059453e-12       0.000000000000e+00       7.911936903390e-16       2.197705008237e-17       3.696690111767e-17 
 1660       4.962931422628e-11       2.614552502439e-12      -4.163553320524e-12       0.000000000000e+00       7.892810468116e-16       2.113409499797e-17       3.676143465380e-17 
 1661       4.968000474267e-11       2.598485322659e-12      -4.199078756377e-12       0.000000000000e+00       7.873740585071e-16       2.031552856011e-17       3.655341138546e-17 
 1662       4.973310182925e-11       2.582209774708e-12      -4.233519472091e-12       0.000000000000e+00       7.854727102964e-16       1.952109733019e-17       3.634286343443e-17 
 1663       4.978852327269e-11       2.565732082437e-12      -4.266873578449e-12       0.000000000000e+00       7.835769868512e-16       1.875054631361e-17       3.612982310560e-17 
 1664       4.984618643314e-11       2.549058501971e-12      -4.299139191949e-12       0.000000000000e+00       7.816868726438e-16       1.800361895730e-17       3.591432288718e-17 
 1665       4.990600824350e-11       2.532195321763e-12      -4.330314434825e-12       0.000000000000e+00       7.798023519465e-16       1.728005714719e-17       3.569639545105e-17 
